datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,Price Data,Load Data,price
8/31/2019 12:00:00 PM,RFC,WEST,AEP,AEPAPT,4907.27,22.3775,5,0.0223775
8/31/2019 1:00:00 PM,RFC,WEST,AEP,AEPAPT,5179.258,22.278333,5,0.022278333
8/31/2019 2:00:00 PM,RFC,WEST,AEP,AEPAPT,5380.313,25.889167,5,0.025889167
8/31/2019 3:00:00 PM,RFC,WEST,AEP,AEPAPT,5505.735,25.573333,6,0.025573333
8/31/2019 4:00:00 PM,RFC,WEST,AEP,AEPAPT,5544.822,31.115833,6,0.031115833
8/31/2019 5:00:00 PM,RFC,WEST,AEP,AEPAPT,5511.39,25.055833,6,0.025055833
8/31/2019 6:00:00 PM,RFC,WEST,AEP,AEPAPT,5381.926,22.801667,5,0.022801667
8/31/2019 7:00:00 PM,RFC,WEST,AEP,AEPAPT,5105.092,19.844167,5,0.019844167
8/31/2019 8:00:00 PM,RFC,WEST,AEP,AEPAPT,4980.863,20.999167,5,0.020999167
8/31/2019 9:00:00 PM,RFC,WEST,AEP,AEPAPT,4730.94,18.555833,5,0.018555833
8/31/2019 10:00:00 PM,RFC,WEST,AEP,AEPAPT,4395.522,18.138333,4,0.018138333
8/31/2019 11:00:00 PM,RFC,WEST,AEP,AEPAPT,4057.541,18.419167,4,0.018419167
