datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_rt,Price Data,congestion_price_rt,marginal_loss_price_rt,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,demand,is_verified
1/1/2017 5:00:00 AM,1/1/2017 12:00:00 AM,8445784,AEP,,,AGGREGATE,,25.43,25.186626,-0.19081,-0.052565,25.02,24.697796,0.418742,-0.740946,1/1/2017 5:00:00 AM,1/1/2017 12:00:00 AM,RFC,WEST,AEP,AEPAPT,4237.886,TRUE
1/1/2017 6:00:00 AM,1/1/2017 1:00:00 AM,8445784,AEP,,,AGGREGATE,,25.76,25.359949,-0.401628,0.001577,24.32,24.029808,0.367117,-0.657309,1/1/2017 6:00:00 AM,1/1/2017 1:00:00 AM,RFC,WEST,AEP,AEPAPT,4145.148,TRUE
1/1/2017 7:00:00 AM,1/1/2017 2:00:00 AM,8445784,AEP,,,AGGREGATE,,24.29,24.065249,-0.306707,0.081956,24.17,23.913461,0.436095,-0.692634,1/1/2017 7:00:00 AM,1/1/2017 2:00:00 AM,RFC,WEST,AEP,AEPAPT,4088.08,TRUE
1/1/2017 8:00:00 AM,1/1/2017 3:00:00 AM,8445784,AEP,,,AGGREGATE,,23.74,23.467125,-0.443171,0.170296,23.95,23.747826,0.512218,-0.714392,1/1/2017 8:00:00 AM,1/1/2017 3:00:00 AM,RFC,WEST,AEP,AEPAPT,4040.053,TRUE
1/1/2017 9:00:00 AM,1/1/2017 4:00:00 AM,8445784,AEP,,,AGGREGATE,,23.33,23.096256,-0.390527,0.156784,24.09,23.849965,0.496843,-0.736878,1/1/2017 9:00:00 AM,1/1/2017 4:00:00 AM,RFC,WEST,AEP,AEPAPT,4083.822,TRUE
1/1/2017 10:00:00 AM,1/1/2017 5:00:00 AM,8445784,AEP,,,AGGREGATE,,23.72,23.550239,-0.275688,0.105927,24.24,23.935454,0.570373,-0.874919,1/1/2017 10:00:00 AM,1/1/2017 5:00:00 AM,RFC,WEST,AEP,AEPAPT,4121.373,TRUE
1/1/2017 11:00:00 AM,1/1/2017 6:00:00 AM,8445784,AEP,,,AGGREGATE,,23.29,22.93178,-0.399927,0.041707,25.2,24.939322,0.69055,-0.951228,1/1/2017 11:00:00 AM,1/1/2017 6:00:00 AM,RFC,WEST,AEP,AEPAPT,4210.193,TRUE
1/1/2017 12:00:00 PM,1/1/2017 7:00:00 AM,8445784,AEP,,,AGGREGATE,,24.39,24.135003,-0.217828,-0.037169,25.86,25.753435,0.711549,-0.818114,1/1/2017 12:00:00 PM,1/1/2017 7:00:00 AM,RFC,WEST,AEP,AEPAPT,4368.142,TRUE
1/1/2017 1:00:00 PM,1/1/2017 8:00:00 AM,8445784,AEP,,,AGGREGATE,,24.94,24.969266,0.072334,-0.043069,26.13,25.722978,0.444543,-0.851565,1/1/2017 1:00:00 PM,1/1/2017 8:00:00 AM,RFC,WEST,AEP,AEPAPT,4462.789,TRUE
1/1/2017 2:00:00 PM,1/1/2017 9:00:00 AM,8445784,AEP,,,AGGREGATE,,24.9,25.041261,0.233066,-0.091805,27,26.471896,0.299145,-0.827249,1/1/2017 2:00:00 PM,1/1/2017 9:00:00 AM,RFC,WEST,AEP,AEPAPT,4448.686,TRUE
1/1/2017 3:00:00 PM,1/1/2017 10:00:00 AM,8445784,AEP,,,AGGREGATE,,24.16,24.386178,0.321505,-0.095327,27.25,26.588166,0.148205,-0.810039,1/1/2017 3:00:00 PM,1/1/2017 10:00:00 AM,RFC,WEST,AEP,AEPAPT,4284.231,TRUE
1/1/2017 4:00:00 PM,1/1/2017 11:00:00 AM,8445784,AEP,,,AGGREGATE,,23.2,23.742146,0.566821,-0.024675,27.11,26.388107,0.073006,-0.794899,1/1/2017 4:00:00 PM,1/1/2017 11:00:00 AM,RFC,WEST,AEP,AEPAPT,4151.364,TRUE
1/1/2017 5:00:00 PM,1/1/2017 12:00:00 PM,8445784,AEP,,,AGGREGATE,,23.3,23.648184,0.412763,-0.064579,25.98,25.383914,0.093859,-0.689945,1/1/2017 5:00:00 PM,1/1/2017 12:00:00 PM,RFC,WEST,AEP,AEPAPT,4054.202,TRUE
1/1/2017 6:00:00 PM,1/1/2017 1:00:00 PM,8445784,AEP,,,AGGREGATE,,23,23.332761,0.405395,-0.072634,25.42,24.978336,0.115389,-0.557053,1/1/2017 6:00:00 PM,1/1/2017 1:00:00 PM,RFC,WEST,AEP,AEPAPT,3989.062,TRUE
1/1/2017 7:00:00 PM,1/1/2017 2:00:00 PM,8445784,AEP,,,AGGREGATE,,22.66,22.999155,0.415439,-0.076285,25.21,24.861288,0.126396,-0.475108,1/1/2017 7:00:00 PM,1/1/2017 2:00:00 PM,RFC,WEST,AEP,AEPAPT,3930.879,TRUE
1/1/2017 8:00:00 PM,1/1/2017 3:00:00 PM,8445784,AEP,,,AGGREGATE,,22.76,22.721563,0.035124,-0.073561,25.34,24.926378,0.101909,-0.515531,1/1/2017 8:00:00 PM,1/1/2017 3:00:00 PM,RFC,WEST,AEP,AEPAPT,3882.748,TRUE
1/1/2017 9:00:00 PM,1/1/2017 4:00:00 PM,8445784,AEP,,,AGGREGATE,,23.62,23.436492,-0.027559,-0.155948,26.96,26.343672,0.135694,-0.752022,1/1/2017 9:00:00 PM,1/1/2017 4:00:00 PM,RFC,WEST,AEP,AEPAPT,3981.167,TRUE
1/1/2017 10:00:00 PM,1/1/2017 5:00:00 PM,8445784,AEP,,,AGGREGATE,,30.31,29.677711,0,-0.632289,39.59,38.415266,0.117789,-1.292523,1/1/2017 10:00:00 PM,1/1/2017 5:00:00 PM,RFC,WEST,AEP,AEPAPT,4238.085,TRUE
1/1/2017 11:00:00 PM,1/1/2017 6:00:00 PM,8445784,AEP,,,AGGREGATE,,29.17,28.520345,0,-0.649655,37.06,36.328483,0.041593,-0.77311,1/1/2017 11:00:00 PM,1/1/2017 6:00:00 PM,RFC,WEST,AEP,AEPAPT,4285.084,TRUE
1/2/2017 12:00:00 AM,1/1/2017 7:00:00 PM,8445784,AEP,,,AGGREGATE,,26.72,26.037294,0,-0.682706,35.36,34.677378,0.046645,-0.729267,1/2/2017 12:00:00 AM,1/1/2017 7:00:00 PM,RFC,WEST,AEP,AEPAPT,4272.671,TRUE
1/2/2017 1:00:00 AM,1/1/2017 8:00:00 PM,8445784,AEP,,,AGGREGATE,,25.03,24.358446,-0.029688,-0.641866,29.9,29.370175,0.065116,-0.594941,1/2/2017 1:00:00 AM,1/1/2017 8:00:00 PM,RFC,WEST,AEP,AEPAPT,4210.895,TRUE
1/2/2017 2:00:00 AM,1/1/2017 9:00:00 PM,8445784,AEP,,,AGGREGATE,,24.99,24.348982,-0.050971,-0.590048,27.83,27.329876,0.053691,-0.553815,1/2/2017 2:00:00 AM,1/1/2017 9:00:00 PM,RFC,WEST,AEP,AEPAPT,4093.535,TRUE
1/2/2017 3:00:00 AM,1/1/2017 10:00:00 PM,8445784,AEP,,,AGGREGATE,,24.68,24.111545,-0.099861,-0.468594,26.13,25.842269,0.077119,-0.36485,1/2/2017 3:00:00 AM,1/1/2017 10:00:00 PM,RFC,WEST,AEP,AEPAPT,3958.314,TRUE
1/2/2017 4:00:00 AM,1/1/2017 11:00:00 PM,8445784,AEP,,,AGGREGATE,,22.91,22.381549,-0.137236,-0.391215,24.68,24.574473,0.15159,-0.257117,1/2/2017 4:00:00 AM,1/1/2017 11:00:00 PM,RFC,WEST,AEP,AEPAPT,3802.696,TRUE
1/2/2017 5:00:00 AM,1/2/2017 12:00:00 AM,8445784,AEP,,,AGGREGATE,,22.44,22.123434,-0.011572,-0.304994,22.75,22.928551,0.263582,-0.085031,1/2/2017 5:00:00 AM,1/2/2017 12:00:00 AM,RFC,WEST,AEP,AEPAPT,3654.476,TRUE
1/2/2017 6:00:00 AM,1/2/2017 1:00:00 AM,8445784,AEP,,,AGGREGATE,,22.27,22.071921,-0.031229,-0.166851,21.91,22.128026,0.302705,-0.084679,1/2/2017 6:00:00 AM,1/2/2017 1:00:00 AM,RFC,WEST,AEP,AEPAPT,3597.373,TRUE
1/2/2017 7:00:00 AM,1/2/2017 2:00:00 AM,8445784,AEP,,,AGGREGATE,,22.07,21.889699,-0.039826,-0.140475,21.47,21.829133,0.403926,-0.044793,1/2/2017 7:00:00 AM,1/2/2017 2:00:00 AM,RFC,WEST,AEP,AEPAPT,3573.802,TRUE
1/2/2017 8:00:00 AM,1/2/2017 3:00:00 AM,8445784,AEP,,,AGGREGATE,,22.01,21.744233,-0.107929,-0.157839,21.5,21.856999,0.390584,-0.033585,1/2/2017 8:00:00 AM,1/2/2017 3:00:00 AM,RFC,WEST,AEP,AEPAPT,3580.185,TRUE
1/2/2017 9:00:00 AM,1/2/2017 4:00:00 AM,8445784,AEP,,,AGGREGATE,,22.83,22.655013,-0.03836,-0.136626,21.8,22.192725,0.419094,-0.026369,1/2/2017 9:00:00 AM,1/2/2017 4:00:00 AM,RFC,WEST,AEP,AEPAPT,3641.573,TRUE
1/2/2017 10:00:00 AM,1/2/2017 5:00:00 AM,8445784,AEP,,,AGGREGATE,,23.22,22.956241,-0.085553,-0.178206,22.44,22.93767,0.55106,-0.05339,1/2/2017 10:00:00 AM,1/2/2017 5:00:00 AM,RFC,WEST,AEP,AEPAPT,3755.738,TRUE
1/2/2017 11:00:00 AM,1/2/2017 6:00:00 AM,8445784,AEP,,,AGGREGATE,,23.83,23.487016,-0.048568,-0.294416,24.26,24.650789,0.566342,-0.175553,1/2/2017 11:00:00 AM,1/2/2017 6:00:00 AM,RFC,WEST,AEP,AEPAPT,3929.733,TRUE
1/2/2017 12:00:00 PM,1/2/2017 7:00:00 AM,8445784,AEP,,,AGGREGATE,,25.43,24.95537,-0.037579,-0.437051,26.06,26.1096,0.303974,-0.254374,1/2/2017 12:00:00 PM,1/2/2017 7:00:00 AM,RFC,WEST,AEP,AEPAPT,4145.98,TRUE
1/2/2017 1:00:00 PM,1/2/2017 8:00:00 AM,8445784,AEP,,,AGGREGATE,,26.2,25.638436,0,-0.561564,28.02,27.847224,0.078521,-0.251297,1/2/2017 1:00:00 PM,1/2/2017 8:00:00 AM,RFC,WEST,AEP,AEPAPT,4215.521,TRUE
1/2/2017 2:00:00 PM,1/2/2017 9:00:00 AM,8445784,AEP,,,AGGREGATE,,30.24,29.51898,0,-0.72102,28.57,28.330576,-0.00622,-0.233204,1/2/2017 2:00:00 PM,1/2/2017 9:00:00 AM,RFC,WEST,AEP,AEPAPT,4331.064,TRUE
1/2/2017 3:00:00 PM,1/2/2017 10:00:00 AM,8445784,AEP,,,AGGREGATE,,35.06,34.087363,0.009976,-0.982612,30.11,29.908167,-0.039898,-0.161935,1/2/2017 3:00:00 PM,1/2/2017 10:00:00 AM,RFC,WEST,AEP,AEPAPT,4408.716,TRUE
1/2/2017 4:00:00 PM,1/2/2017 11:00:00 AM,8445784,AEP,,,AGGREGATE,,38.02,36.736314,-0.07024,-1.213446,29.49,29.233344,-0.054917,-0.201739,1/2/2017 4:00:00 PM,1/2/2017 11:00:00 AM,RFC,WEST,AEP,AEPAPT,4377.847,TRUE
1/2/2017 5:00:00 PM,1/2/2017 12:00:00 PM,8445784,AEP,,,AGGREGATE,,37.8,36.530657,0,-1.269343,28.04,27.712503,-0.029728,-0.297769,1/2/2017 5:00:00 PM,1/2/2017 12:00:00 PM,RFC,WEST,AEP,AEPAPT,4315.252,TRUE
1/2/2017 6:00:00 PM,1/2/2017 1:00:00 PM,8445784,AEP,,,AGGREGATE,,33.14,31.989754,-0.029915,-1.120331,27.59,27.259529,0.023371,-0.353842,1/2/2017 6:00:00 PM,1/2/2017 1:00:00 PM,RFC,WEST,AEP,AEPAPT,4240.039,TRUE
1/2/2017 7:00:00 PM,1/2/2017 2:00:00 PM,8445784,AEP,,,AGGREGATE,,32.24,31.108215,0,-1.131785,26.97,26.573072,-0.036943,-0.359985,1/2/2017 7:00:00 PM,1/2/2017 2:00:00 PM,RFC,WEST,AEP,AEPAPT,4178.239,TRUE
1/2/2017 8:00:00 PM,1/2/2017 3:00:00 PM,8445784,AEP,,,AGGREGATE,,28.92,27.88669,0,-1.03331,26.79,26.367517,-0.064693,-0.35779,1/2/2017 8:00:00 PM,1/2/2017 3:00:00 PM,RFC,WEST,AEP,AEPAPT,4163.784,TRUE
1/2/2017 9:00:00 PM,1/2/2017 4:00:00 PM,8445784,AEP,,,AGGREGATE,,32.41,31.119844,0,-1.290156,29.67,28.963883,-0.135629,-0.570488,1/2/2017 9:00:00 PM,1/2/2017 4:00:00 PM,RFC,WEST,AEP,AEPAPT,4250.598,TRUE
1/2/2017 10:00:00 PM,1/2/2017 5:00:00 PM,8445784,AEP,,,AGGREGATE,,35.62,33.992217,0.009995,-1.637778,40.27,39.05033,-0.57499,-0.64468,1/2/2017 10:00:00 PM,1/2/2017 5:00:00 PM,RFC,WEST,AEP,AEPAPT,4486.866,TRUE
1/2/2017 11:00:00 PM,1/2/2017 6:00:00 PM,8445784,AEP,,,AGGREGATE,,38.68,37.173259,0.01,-1.516741,37.81,37.000191,-0.206781,-0.603028,1/2/2017 11:00:00 PM,1/2/2017 6:00:00 PM,RFC,WEST,AEP,AEPAPT,4548.701,TRUE
1/3/2017 12:00:00 AM,1/2/2017 7:00:00 PM,8445784,AEP,,,AGGREGATE,,42.09,40.604862,0.01,-1.495138,35.41,34.806949,-0.096072,-0.506979,1/3/2017 12:00:00 AM,1/2/2017 7:00:00 PM,RFC,WEST,AEP,AEPAPT,4527.793,TRUE
1/3/2017 1:00:00 AM,1/2/2017 8:00:00 PM,8445784,AEP,,,AGGREGATE,,36.63,35.613022,0.009984,-1.026962,29.6,29.102632,0.001904,-0.499272,1/3/2017 1:00:00 AM,1/2/2017 8:00:00 PM,RFC,WEST,AEP,AEPAPT,4458.638,TRUE
1/3/2017 2:00:00 AM,1/2/2017 9:00:00 PM,8445784,AEP,,,AGGREGATE,,34.1,33.407068,0.000022,-0.692954,27.3,26.84298,0.033642,-0.490662,1/3/2017 2:00:00 AM,1/2/2017 9:00:00 PM,RFC,WEST,AEP,AEPAPT,4318.133,TRUE
1/3/2017 3:00:00 AM,1/2/2017 10:00:00 PM,8445784,AEP,,,AGGREGATE,,25.71,25.247021,0,-0.462979,25.24,24.991695,0.099424,-0.347729,1/3/2017 3:00:00 AM,1/2/2017 10:00:00 PM,RFC,WEST,AEP,AEPAPT,4116.994,TRUE
1/3/2017 4:00:00 AM,1/2/2017 11:00:00 PM,8445784,AEP,,,AGGREGATE,,23.25,22.897769,0,-0.352231,22.5,22.337365,0.10296,-0.265595,1/3/2017 4:00:00 AM,1/2/2017 11:00:00 PM,RFC,WEST,AEP,AEPAPT,3925.875,TRUE
1/3/2017 5:00:00 AM,1/3/2017 12:00:00 AM,8445784,AEP,,,AGGREGATE,,24.28,23.93609,0.000277,-0.344187,23.94,23.730139,0.110748,-0.320609,1/3/2017 5:00:00 AM,1/3/2017 12:00:00 AM,RFC,WEST,AEP,AEPAPT,3810.538,TRUE
1/3/2017 6:00:00 AM,1/3/2017 1:00:00 AM,8445784,AEP,,,AGGREGATE,,23.23,23.012783,-0.000659,-0.216558,22.97,22.915569,0.22871,-0.283141,1/3/2017 6:00:00 AM,1/3/2017 1:00:00 AM,RFC,WEST,AEP,AEPAPT,3750.876,TRUE
1/3/2017 7:00:00 AM,1/3/2017 2:00:00 AM,8445784,AEP,,,AGGREGATE,,22.89,22.73063,-0.012304,-0.147066,22.51,22.677819,0.305466,-0.137647,1/3/2017 7:00:00 AM,1/3/2017 2:00:00 AM,RFC,WEST,AEP,AEPAPT,3762.754,TRUE
1/3/2017 8:00:00 AM,1/3/2017 3:00:00 AM,8445784,AEP,,,AGGREGATE,,22.8,22.634207,-0.101882,-0.063911,22.53,22.673654,0.325697,-0.182043,1/3/2017 8:00:00 AM,1/3/2017 3:00:00 AM,RFC,WEST,AEP,AEPAPT,3825.389,TRUE
1/3/2017 9:00:00 AM,1/3/2017 4:00:00 AM,8445784,AEP,,,AGGREGATE,,23.26,23.130232,-0.009307,-0.120461,23.12,23.278602,0.365196,-0.206594,1/3/2017 9:00:00 AM,1/3/2017 4:00:00 AM,RFC,WEST,AEP,AEPAPT,3921.643,TRUE
1/3/2017 10:00:00 AM,1/3/2017 5:00:00 AM,8445784,AEP,,,AGGREGATE,,24.76,24.517552,-0.064567,-0.177881,24.56,24.896933,0.460005,-0.123072,1/3/2017 10:00:00 AM,1/3/2017 5:00:00 AM,RFC,WEST,AEP,AEPAPT,4139.222,TRUE
1/3/2017 11:00:00 AM,1/3/2017 6:00:00 AM,8445784,AEP,,,AGGREGATE,,30.24,29.593931,-0.09133,-0.554739,31.76,31.834801,0.358917,-0.284116,1/3/2017 11:00:00 AM,1/3/2017 6:00:00 AM,RFC,WEST,AEP,AEPAPT,4510.614,TRUE
1/3/2017 12:00:00 PM,1/3/2017 7:00:00 AM,8445784,AEP,,,AGGREGATE,,52.3,50.671945,-0.42696,-1.201095,33.42,32.699135,-0.159934,-0.560931,1/3/2017 12:00:00 PM,1/3/2017 7:00:00 AM,RFC,WEST,AEP,AEPAPT,4714.503,TRUE
1/3/2017 1:00:00 PM,1/3/2017 8:00:00 AM,8445784,AEP,,,AGGREGATE,,37.01,35.990251,-0.10122,-0.918529,32.45,31.506582,-0.322984,-0.620434,1/3/2017 1:00:00 PM,1/3/2017 8:00:00 AM,RFC,WEST,AEP,AEPAPT,4679.364,TRUE
1/3/2017 2:00:00 PM,1/3/2017 9:00:00 AM,8445784,AEP,,,AGGREGATE,,36.2,35.255448,-0.073156,-0.871395,33.89,32.566866,-0.581349,-0.741785,1/3/2017 2:00:00 PM,1/3/2017 9:00:00 AM,RFC,WEST,AEP,AEPAPT,4678.076,TRUE
1/3/2017 3:00:00 PM,1/3/2017 10:00:00 AM,8445784,AEP,,,AGGREGATE,,37.67,36.668187,-0.025028,-0.976785,36.2,35.073235,-0.361094,-0.765671,1/3/2017 3:00:00 PM,1/3/2017 10:00:00 AM,RFC,WEST,AEP,AEPAPT,4689.823,TRUE
1/3/2017 4:00:00 PM,1/3/2017 11:00:00 AM,8445784,AEP,,,AGGREGATE,,31.19,30.275439,-0.047015,-0.867546,36.76,35.670211,-0.356035,-0.733754,1/3/2017 4:00:00 PM,1/3/2017 11:00:00 AM,RFC,WEST,AEP,AEPAPT,4645.045,TRUE
1/3/2017 5:00:00 PM,1/3/2017 12:00:00 PM,8445784,AEP,,,AGGREGATE,,37.28,36.123385,-0.030428,-1.126187,32.47,31.388374,-0.445487,-0.636139,1/3/2017 5:00:00 PM,1/3/2017 12:00:00 PM,RFC,WEST,AEP,AEPAPT,4607.05,TRUE
1/3/2017 6:00:00 PM,1/3/2017 1:00:00 PM,8445784,AEP,,,AGGREGATE,,31.04,30.15853,0.077523,-0.958993,30.9,29.86257,-0.426415,-0.611015,1/3/2017 6:00:00 PM,1/3/2017 1:00:00 PM,RFC,WEST,AEP,AEPAPT,4617.579,TRUE
1/3/2017 7:00:00 PM,1/3/2017 2:00:00 PM,8445784,AEP,,,AGGREGATE,,30.24,30.872321,1.526212,-0.893891,29.36,28.097045,-0.599217,-0.663738,1/3/2017 7:00:00 PM,1/3/2017 2:00:00 PM,RFC,WEST,AEP,AEPAPT,4557.922,TRUE
1/3/2017 8:00:00 PM,1/3/2017 3:00:00 PM,8445784,AEP,,,AGGREGATE,,28.83,30.095346,2.081343,-0.815996,28.66,27.585479,-0.435627,-0.638894,1/3/2017 8:00:00 PM,1/3/2017 3:00:00 PM,RFC,WEST,AEP,AEPAPT,4474.374,TRUE
1/3/2017 9:00:00 PM,1/3/2017 4:00:00 PM,8445784,AEP,,,AGGREGATE,,26.91,27.618936,1.574658,-0.865722,31.73,30.229656,-0.738161,-0.762183,1/3/2017 9:00:00 PM,1/3/2017 4:00:00 PM,RFC,WEST,AEP,AEPAPT,4482.742,TRUE
1/3/2017 10:00:00 PM,1/3/2017 5:00:00 PM,8445784,AEP,,,AGGREGATE,,27.83,26.708642,0.000699,-1.122056,41.08,38.894723,-0.929182,-1.256095,1/3/2017 10:00:00 PM,1/3/2017 5:00:00 PM,RFC,WEST,AEP,AEPAPT,4669.409,TRUE
1/3/2017 11:00:00 PM,1/3/2017 6:00:00 PM,8445784,AEP,,,AGGREGATE,,31.15,29.943237,-0.003566,-1.203197,39.45,38.053026,-0.610966,-0.786008,1/3/2017 11:00:00 PM,1/3/2017 6:00:00 PM,RFC,WEST,AEP,AEPAPT,4807.837,TRUE
1/4/2017 12:00:00 AM,1/3/2017 7:00:00 PM,8445784,AEP,,,AGGREGATE,,42.1,40.538525,-0.005467,-1.556007,37.75,36.609177,-0.339697,-0.801126,1/4/2017 12:00:00 AM,1/3/2017 7:00:00 PM,RFC,WEST,AEP,AEPAPT,4789.304,TRUE
1/4/2017 1:00:00 AM,1/3/2017 8:00:00 PM,8445784,AEP,,,AGGREGATE,,29.94,28.976387,-0.002625,-0.960988,31.21,30.543993,-0.111063,-0.554944,1/4/2017 1:00:00 AM,1/3/2017 8:00:00 PM,RFC,WEST,AEP,AEPAPT,4718.337,TRUE
1/4/2017 2:00:00 AM,1/3/2017 9:00:00 PM,8445784,AEP,,,AGGREGATE,,26.3,25.55359,0.082998,-0.829408,27.63,27.002614,-0.104755,-0.522631,1/4/2017 2:00:00 AM,1/3/2017 9:00:00 PM,RFC,WEST,AEP,AEPAPT,4472.347,TRUE
1/4/2017 3:00:00 AM,1/3/2017 10:00:00 PM,8445784,AEP,,,AGGREGATE,,24.53,23.884669,0.011983,-0.657314,25.92,25.66964,0.043076,-0.293436,1/4/2017 3:00:00 AM,1/3/2017 10:00:00 PM,RFC,WEST,AEP,AEPAPT,4262.142,TRUE
1/4/2017 4:00:00 AM,1/3/2017 11:00:00 PM,8445784,AEP,,,AGGREGATE,,22.1,21.667956,0.007039,-0.439083,23.37,23.480142,0.287557,-0.177415,1/4/2017 4:00:00 AM,1/3/2017 11:00:00 PM,RFC,WEST,AEP,AEPAPT,4004.176,TRUE
1/4/2017 5:00:00 AM,1/4/2017 12:00:00 AM,8445784,AEP,,,AGGREGATE,,22.35,22.077631,0.000044,-0.272413,23.64,23.888586,0.389441,-0.140855,1/4/2017 5:00:00 AM,1/4/2017 12:00:00 AM,RFC,WEST,AEP,AEPAPT,3832.346,TRUE
1/4/2017 6:00:00 AM,1/4/2017 1:00:00 AM,8445784,AEP,,,AGGREGATE,,22.41,21.83577,-0.447714,-0.126516,23.67,23.990149,0.391602,-0.071453,1/4/2017 6:00:00 AM,1/4/2017 1:00:00 AM,RFC,WEST,AEP,AEPAPT,3742.014,TRUE
1/4/2017 7:00:00 AM,1/4/2017 2:00:00 AM,8445784,AEP,,,AGGREGATE,,22,21.879315,-0.002504,-0.118181,23.29,23.723817,0.430108,0.003709,1/4/2017 7:00:00 AM,1/4/2017 2:00:00 AM,RFC,WEST,AEP,AEPAPT,3675.392,TRUE
1/4/2017 8:00:00 AM,1/4/2017 3:00:00 AM,8445784,AEP,,,AGGREGATE,,22.04,21.464708,-0.49533,-0.079962,23.26,23.641092,0.419393,-0.038301,1/4/2017 8:00:00 AM,1/4/2017 3:00:00 AM,RFC,WEST,AEP,AEPAPT,3728.329,TRUE
1/4/2017 9:00:00 AM,1/4/2017 4:00:00 AM,8445784,AEP,,,AGGREGATE,,21.82,21.703096,-0.0433,-0.073604,23.75,24.19399,0.493653,-0.049663,1/4/2017 9:00:00 AM,1/4/2017 4:00:00 AM,RFC,WEST,AEP,AEPAPT,3821.75,TRUE
1/4/2017 10:00:00 AM,1/4/2017 5:00:00 AM,8445784,AEP,,,AGGREGATE,,22.26,22.253373,0.005621,-0.012248,25.89,26.393494,0.48013,0.023364,1/4/2017 10:00:00 AM,1/4/2017 5:00:00 AM,RFC,WEST,AEP,AEPAPT,4094.036,TRUE
1/4/2017 11:00:00 AM,1/4/2017 6:00:00 AM,8445784,AEP,,,AGGREGATE,,24.52,24.577255,0.185151,-0.127896,30.59,31.130081,0.823075,-0.282994,1/4/2017 11:00:00 AM,1/4/2017 6:00:00 AM,RFC,WEST,AEP,AEPAPT,4499.251,TRUE
1/4/2017 12:00:00 PM,1/4/2017 7:00:00 AM,8445784,AEP,,,AGGREGATE,,26.46,26.885686,0.626848,-0.201162,34.12,34.762896,0.694683,-0.051787,1/4/2017 12:00:00 PM,1/4/2017 7:00:00 AM,RFC,WEST,AEP,AEPAPT,4766.887,TRUE
1/4/2017 1:00:00 PM,1/4/2017 8:00:00 AM,8445784,AEP,,,AGGREGATE,,25.91,26.182945,0.388235,-0.11529,31.06,31.192814,0.303896,-0.171082,1/4/2017 1:00:00 PM,1/4/2017 8:00:00 AM,RFC,WEST,AEP,AEPAPT,4817.625,TRUE
1/4/2017 2:00:00 PM,1/4/2017 9:00:00 AM,8445784,AEP,,,AGGREGATE,,26.22,26.664474,0.559811,-0.115337,31.13,31.115021,0.232498,-0.247477,1/4/2017 2:00:00 PM,1/4/2017 9:00:00 AM,RFC,WEST,AEP,AEPAPT,4867.967,TRUE
1/4/2017 3:00:00 PM,1/4/2017 10:00:00 AM,8445784,AEP,,,AGGREGATE,,26.2,26.289893,0.1988,-0.108908,31.12,31.056886,0.18083,-0.243944,1/4/2017 3:00:00 PM,1/4/2017 10:00:00 AM,RFC,WEST,AEP,AEPAPT,4867.02,TRUE
1/4/2017 4:00:00 PM,1/4/2017 11:00:00 AM,8445784,AEP,,,AGGREGATE,,26.91,27.207318,0.346972,-0.049654,29.94,29.85935,0.180051,-0.260701,1/4/2017 4:00:00 PM,1/4/2017 11:00:00 AM,RFC,WEST,AEP,AEPAPT,4829.822,TRUE
1/4/2017 5:00:00 PM,1/4/2017 12:00:00 PM,8445784,AEP,,,AGGREGATE,,26.02,26.36847,0.400852,-0.052382,28.55,28.50804,0.247958,-0.289918,1/4/2017 5:00:00 PM,1/4/2017 12:00:00 PM,RFC,WEST,AEP,AEPAPT,4721.934,TRUE
1/4/2017 6:00:00 PM,1/4/2017 1:00:00 PM,8445784,AEP,,,AGGREGATE,,24.2,24.989692,0.81365,-0.023959,28.02,27.970158,0.213109,-0.262951,1/4/2017 6:00:00 PM,1/4/2017 1:00:00 PM,RFC,WEST,AEP,AEPAPT,4702.514,TRUE
1/4/2017 7:00:00 PM,1/4/2017 2:00:00 PM,8445784,AEP,,,AGGREGATE,,23.64,24.043361,0.419552,-0.016192,27.4,27.279662,0.255933,-0.376271,1/4/2017 7:00:00 PM,1/4/2017 2:00:00 PM,RFC,WEST,AEP,AEPAPT,4670.576,TRUE
1/4/2017 8:00:00 PM,1/4/2017 3:00:00 PM,8445784,AEP,,,AGGREGATE,,23.6,24.301061,0.736963,-0.035901,27.48,27.308798,0.240153,-0.411355,1/4/2017 8:00:00 PM,1/4/2017 3:00:00 PM,RFC,WEST,AEP,AEPAPT,4672.229,TRUE
1/4/2017 9:00:00 PM,1/4/2017 4:00:00 PM,8445784,AEP,,,AGGREGATE,,23.71,24.34147,0.705553,-0.074083,29.58,29.434083,0.357791,-0.503708,1/4/2017 9:00:00 PM,1/4/2017 4:00:00 PM,RFC,WEST,AEP,AEPAPT,4835.235,TRUE
1/4/2017 10:00:00 PM,1/4/2017 5:00:00 PM,8445784,AEP,,,AGGREGATE,,40.92,43.761854,3.283043,-0.441189,44.78,43.611333,-0.315551,-0.853116,1/4/2017 10:00:00 PM,1/4/2017 5:00:00 PM,RFC,WEST,AEP,AEPAPT,5272.22,TRUE
